municipio,ano,target,cdd_6,cdd_9,prcptot_2,prcptot_3,precomediocafe,tnn_5,tnn_6,tnn_7,tnn_8,txx_11,txx_12,wd30_12,wd30_3,wd30_9,tmin2_8,wd30_11,txx_10,txx_9,txx_3,cdd_7,frost_8,wd30_2,prcptot_10,cdd_5,wd30_10,tmin2_6,prcptot_12,cdd_8,tmin2_7
Poco_Fundo,2020,1.740033329060377,23.0,14.0,147.94,45.88,110.44833333333334,5.95,7.02,2.92,7.85,34.74,32.24,11.0,3.0,18.0,0.0,9.0,33.56,35.35,30.75,15.0,0.0,5.0,15.94,11.0,22.0,0.0,208.75,30.0,0.0
Poco_Fundo,2021,0.9601760412194076,19.0,18.0,37.56,98.31,114.73333333333332,7.49,8.69,7.92,6.33,34.44,31.51,8.0,12.0,20.0,0.0,14.0,36.4,35.74,32.73,30.0,0.0,7.0,129.56,30.0,12.0,0.0,96.56,13.0,0.0
Poco_Fundo,2022,1.079978925184405,20.0,8.0,91.0,209.81,218.93666666666664,1.97,5.47,2.63,8.04,32.97,30.89,7.0,14.0,22.0,0.0,12.0,33.25,35.67,31.98,16.0,0.0,12.0,243.0,16.0,7.0,0.0,49.44,26.0,0.0
Pocos_de_Caldas,2012,1.56,18.0,13.0,94.62,85.25,255.14083333333332,4.93,-1.68,-1.15,-3.26,28.41,27.8,0.0,0.0,3.0,1.0,0.0,30.81,32.37,28.84,16.0,1.0,0.0,156.62,9.0,3.0,4.0,94.94,17.0,2.0
Pocos_de_Caldas,2013,1.2,9.0,18.0,91.88,137.69,172.1825,5.27,6.23,1.63,4.93,30.09,29.93,0.0,0.0,0.0,0.0,1.0,31.65,29.31,27.54,23.0,0.0,0.0,57.94,16.0,4.0,0.0,106.88,16.0,2.0
Pocos_de_Caldas,2014,1.14,12.0,6.0,113.81,102.44,137.595,6.06,6.63,-0.35,1.42,29.86,30.75,1.0,0.0,0.0,1.0,0.0,30.09,28.66,28.1,17.0,0.0,2.0,125.81,14.0,1.0,0.0,91.69,16.0,2.0
Pocos_de_Caldas,2015,1.5,18.0,6.0,156.0,129.44,168.48333333333332,7.74,4.57,2.3,6.36,29.33,30.35,1.0,0.0,0.0,0.0,0.0,33.36,29.29,27.17,7.0,0.0,0.0,44.75,9.0,9.0,0.0,84.25,17.0,0.0
Pocos_de_Caldas,2016,1.56,15.0,13.0,287.31,188.62,129.3216666666667,4.7,5.48,8.07,7.11,30.78,28.28,0.0,0.0,5.0,0.0,1.0,32.11,32.21,27.48,6.0,0.0,0.0,81.31,6.0,5.0,0.0,152.94,26.0,0.0
Pocos_de_Caldas,2017,1.766037735849057,23.0,13.0,87.25,125.19,155.69750000000002,9.54,1.25,0.36,2.54,28.17,30.49,1.0,0.0,1.0,0.0,0.0,30.56,30.59,28.89,15.0,0.0,2.0,116.0,7.0,1.0,1.0,198.5,8.0,1.0
Pocos_de_Caldas,2018,1.8,10.0,28.0,158.56,102.12,139.60083333333333,2.66,4.62,4.81,5.01,27.69,28.94,0.0,0.0,0.0,0.0,0.0,30.77,29.27,29.28,31.0,0.0,0.0,125.62,12.0,3.0,0.0,122.88,13.0,0.0
Pocos_de_Caldas,2019,1.08,17.0,10.0,139.0,92.69,109.61,6.84,7.77,2.69,2.54,27.95,30.45,2.0,0.0,1.0,0.0,0.0,29.37,30.54,27.8,31.0,0.0,2.0,203.62,24.0,0.0,0.0,39.41,12.0,0.0
Pocos_de_Caldas,2020,1.8,23.0,14.0,147.94,45.88,110.44833333333334,1.32,4.58,-1.02,5.45,28.68,29.53,0.0,0.0,7.0,0.0,0.0,30.99,31.52,28.9,15.0,0.0,0.0,15.94,11.0,3.0,0.0,208.75,30.0,1.0
Pocos_de_Caldas,2021,1.42,19.0,18.0,37.56,98.31,114.73333333333332,3.16,3.72,2.17,2.73,32.2,29.91,0.0,0.0,12.0,0.0,2.0,33.9,32.95,29.64,30.0,0.0,0.0,129.56,30.0,9.0,0.0,96.56,13.0,0.0
Pocos_de_Caldas,2022,1.169867549668874,20.0,8.0,91.0,209.81,218.93666666666664,0.23,0.17,-2.33,4.54,30.04,29.09,0.0,1.0,13.0,0.0,1.0,31.4,33.87,30.0,16.0,0.0,1.0,243.0,16.0,1.0,1.0,49.44,26.0,7.0
Pouso_Alegre,2012,1.141666666666667,15.0,12.0,125.38,85.25,255.14083333333332,6.44,0.47,3.99,2.17,30.34,30.95,6.0,8.0,8.0,0.0,1.0,33.52,32.25,32.55,16.0,0.0,12.0,227.69,11.0,4.0,1.0,112.62,15.0,0.0
Pouso_Alegre,2013,1.141666666666667,11.0,19.0,164.06,209.38,172.1825,6.15,7.39,3.62,4.24,33.38,32.36,21.0,8.0,15.0,0.0,8.0,34.96,33.31,31.26,14.0,0.0,15.0,104.5,8.0,21.0,0.0,161.75,16.0,0.0
Pouso_Alegre,2014,0.7777777777777778,12.0,7.0,207.56,138.81,137.595,7.92,8.53,4.42,3.83,32.32,32.06,8.0,10.0,3.0,0.0,7.0,31.95,32.04,31.71,18.0,0.0,20.0,178.88,14.0,8.0,0.0,103.88,31.0,0.0
Pouso_Alegre,2015,0.7222222222222222,13.0,6.0,143.31,27.75,168.48333333333332,8.59,6.86,5.46,6.53,31.02,32.4,6.0,0.0,9.0,0.0,5.0,35.88,31.69,29.34,7.0,0.0,3.0,70.12,9.0,14.0,0.0,117.81,12.0,0.0
Pouso_Alegre,2016,1.494117647058824,15.0,14.0,229.0,64.5,129.3216666666667,5.48,5.4,8.49,8.85,33.74,32.08,14.0,10.0,11.0,0.0,17.0,36.13,34.33,31.02,6.0,0.0,18.0,85.81,6.0,25.0,0.0,173.94,31.0,0.0
Pouso_Alegre,2017,1.40625,23.0,10.0,108.69,193.19,155.69750000000002,11.55,1.45,2.68,4.28,30.48,32.83,9.0,3.0,7.0,0.0,3.0,33.6,31.69,31.3,15.0,0.0,6.0,51.69,9.0,6.0,1.0,159.0,8.0,0.0
Pouso_Alegre,2018,1.505882352941176,10.0,16.0,177.44,148.0,139.60083333333333,3.94,6.59,6.53,7.12,30.09,30.92,6.0,8.0,7.0,0.0,1.0,33.7,32.62,31.88,31.0,0.0,4.0,153.0,12.0,10.0,0.0,188.69,13.0,0.0
Pouso_Alegre,2019,1.5,17.0,10.0,132.44,107.0,109.61,8.06,10.02,4.99,5.68,30.14,31.85,14.0,4.0,3.0,0.0,2.0,31.53,32.25,31.29,31.0,0.0,8.0,384.38,8.0,3.0,0.0,44.12,11.0,0.0
Pouso_Alegre,2020,1.6375,22.0,17.0,204.94,43.19,110.44833333333334,4.36,7.58,3.5,7.5,34.08,31.57,9.0,3.0,13.0,0.0,6.0,33.34,33.55,30.78,15.0,0.0,2.0,26.5,11.0,16.0,0.0,229.19,23.0,0.0
Pouso_Alegre,2021,1.2,19.0,18.0,67.75,118.38,114.73333333333332,6.19,7.06,5.59,4.72,33.94,31.2,6.0,9.0,19.0,0.0,10.0,36.14,35.51,31.52,28.0,0.0,7.0,155.06,21.0,12.0,0.0,99.69,12.0,0.0
Pouso_Alegre,2022,1.5,20.0,9.0,108.75,119.0,218.93666666666664,3.01,4.42,1.25,5.67,32.81,30.69,5.0,13.0,18.0,0.0,10.0,31.41,35.56,31.67,15.0,0.0,10.0,242.0,14.0,4.0,0.0,31.25,27.0,1.0
Pouso_Alto,2012,1.2,18.0,12.0,110.31,80.69,255.14083333333332,7.83,2.19,2.2,1.84,30.34,32.02,6.0,7.0,12.0,1.0,3.0,34.23,34.12,32.95,16.0,0.0,15.0,220.25,9.0,9.0,0.0,109.62,15.0,0.0
Pouso_Alto,2013,1.2,11.0,19.0,162.88,201.44,172.1825,6.28,7.1,3.77,6.26,32.09,32.52,20.0,7.0,10.0,0.0,6.0,34.83,33.36,31.24,23.0,0.0,16.0,95.44,8.0,16.0,0.0,160.25,16.0,0.0
Pouso_Alto,2014,1.2,12.0,7.0,202.62,135.25,137.595,5.72,8.46,2.55,4.52,32.38,32.29,7.0,14.0,5.0,0.0,7.0,31.68,32.2,32.14,18.0,0.0,22.0,171.56,14.0,7.0,0.0,100.88,31.0,0.0
Pouso_Alto,2015,1.318181818181818,13.0,11.0,139.88,44.06,168.48333333333332,8.1,5.37,4.55,1.36,32.33,32.89,11.0,3.0,6.0,1.0,8.0,35.49,32.03,30.05,7.0,0.0,8.0,68.0,9.0,15.0,0.0,101.31,12.0,0.0
Pouso_Alto,2016,1.5,15.0,14.0,229.19,87.75,129.3216666666667,6.29,4.08,8.21,7.82,32.59,31.88,12.0,9.0,12.0,0.0,9.0,34.62,34.76,30.87,6.0,0.0,16.0,90.44,6.0,18.0,0.0,196.44,26.0,0.0
Pouso_Alto,2017,1.5,23.0,11.0,94.31,177.62,155.69750000000002,10.02,0.7,2.28,5.12,31.94,33.37,17.0,7.0,10.0,0.0,8.0,34.44,32.63,31.92,15.0,0.0,20.0,60.19,9.0,8.0,1.0,169.56,8.0,0.0
Pouso_Alto,2018,1.65,10.0,16.0,172.56,139.94,139.60083333333333,2.96,4.84,5.69,5.02,31.22,32.05,13.0,15.0,14.0,0.0,3.0,33.96,32.94,31.83,31.0,0.0,5.0,146.62,12.0,13.0,0.0,189.38,13.0,0.0
Pouso_Alto,2019,1.65,17.0,10.0,129.06,112.75,109.61,6.27,7.61,3.22,4.88,31.16,33.56,17.0,8.0,8.0,0.0,5.0,32.2,32.63,32.4,31.0,0.0,11.0,351.5,8.0,4.0,0.0,44.38,12.0,0.0
Pouso_Alto,2020,1.45,22.0,17.0,194.94,46.44,110.44833333333334,2.72,5.83,2.0,4.98,34.1,31.86,11.0,7.0,13.0,0.0,6.0,33.56,34.51,31.49,15.0,0.0,7.0,30.19,11.0,16.0,0.0,223.81,23.0,1.0
Pouso_Alto,2021,1.504761904761905,19.0,18.0,51.81,118.31,114.73333333333332,5.43,4.96,5.8,2.86,32.67,31.49,9.0,10.0,20.0,0.0,10.0,35.36,35.57,31.68,30.0,0.0,9.0,146.25,21.0,12.0,0.0,99.44,12.0,0.0
Pouso_Alto,2022,1.5,20.0,9.0,110.5,141.62,218.93666666666664,2.69,5.75,1.5,3.01,31.77,29.69,0.0,15.0,16.0,0.0,5.0,30.81,35.91,32.08,15.0,0.0,6.0,244.06,14.0,2.0,0.0,30.44,27.0,1.0
Santa_Rita_de_Caldas,2012,1.8,18.0,12.0,98.19,78.75,255.14083333333332,4.79,-0.76,-0.73,-2.68,28.77,28.6,0.0,0.0,7.0,1.0,0.0,31.46,33.23,29.32,16.0,1.0,0.0,209.94,9.0,3.0,3.0,101.44,15.0,2.0
Santa_Rita_de_Caldas,2013,1.684210526315789,11.0,19.0,138.38,198.44,172.1825,5.19,6.23,2.0,4.9,30.29,30.3,1.0,0.0,2.0,0.0,1.0,32.57,30.52,28.51,23.0,0.0,0.0,82.88,8.0,5.0,0.0,123.25,16.0,0.0
Santa_Rita_de_Caldas,2014,1.684210526315789,12.0,7.0,129.5,113.88,137.595,6.34,7.02,0.2,1.68,30.5,30.99,1.0,0.0,0.0,1.0,1.0,31.2,29.61,28.84,18.0,0.0,9.0,148.56,14.0,1.0,0.0,97.12,16.0,2.0
Santa_Rita_de_Caldas,2015,1.5,18.0,11.0,142.75,48.81,168.48333333333332,8.27,5.28,2.07,6.91,29.93,30.82,2.0,0.0,1.0,0.0,0.0,34.27,30.03,27.66,7.0,0.0,0.0,58.56,8.0,10.0,0.0,102.31,12.0,0.0
Santa_Rita_de_Caldas,2016,1.8,15.0,14.0,232.31,123.69,129.3216666666667,4.64,5.57,7.83,7.01,32.15,29.32,0.0,0.0,8.0,0.0,1.0,32.72,34.5,28.0,6.0,0.0,1.0,92.38,6.0,7.0,0.0,177.0,26.0,0.0
Santa_Rita_de_Caldas,2017,2.181818181818182,23.0,11.0,86.81,162.62,155.69750000000002,9.74,1.36,0.6,2.31,28.85,31.04,4.0,0.0,3.0,0.0,0.0,31.05,31.33,29.89,15.0,0.0,3.0,78.25,9.0,4.0,1.0,184.06,8.0,2.0
Santa_Rita_de_Caldas,2018,1.8,10.0,28.0,178.25,123.38,139.60083333333333,2.6,5.43,4.33,4.98,28.66,30.36,1.0,2.0,1.0,0.0,0.0,32.52,30.4,30.43,31.0,0.0,1.0,139.0,12.0,5.0,0.0,171.88,13.0,0.0
Santa_Rita_de_Caldas,2019,1.921052631578947,17.0,10.0,132.0,115.25,109.61,8.09,6.79,3.6,2.49,29.47,31.73,9.0,0.0,3.0,0.0,0.0,30.26,31.45,28.62,31.0,0.0,3.0,323.69,13.0,1.0,0.0,42.19,12.0,0.0
Santa_Rita_de_Caldas,2020,1.8,22.0,17.0,176.44,48.12,110.44833333333334,0.23,5.77,0.88,4.62,29.86,31.11,4.0,3.0,9.0,0.0,0.0,32.78,32.59,30.43,15.0,0.0,1.0,29.19,11.0,5.0,0.0,221.56,22.0,1.0
Santa_Rita_de_Caldas,2021,1.682051282051282,19.0,18.0,42.06,111.5,114.73333333333332,4.84,2.44,2.07,1.39,33.56,30.99,3.0,5.0,17.0,1.0,7.0,34.88,34.5,31.17,30.0,0.0,2.0,138.56,21.0,11.0,0.0,103.38,12.0,0.0
Santa_Rita_de_Caldas,2022,1.8,14.0,9.0,108.12,174.5,218.93666666666664,-0.36,1.33,-1.19,5.0,31.29,29.93,0.0,4.0,19.0,0.0,5.0,31.97,35.1,30.68,15.0,0.0,2.0,248.0,14.0,4.0,1.0,30.19,27.0,3.0
Santa_Rita_do_Sapucai,2012,1.079958920187793,15.0,12.0,125.38,85.25,255.14083333333332,6.49,0.84,2.7,1.22,32.17,33.13,16.0,17.0,7.0,2.0,6.0,35.17,34.17,34.14,16.0,0.0,22.0,227.69,11.0,1.0,3.0,112.62,15.0,0.0
Santa_Rita_do_Sapucai,2013,1.5,11.0,19.0,164.06,209.38,172.1825,6.16,7.71,3.69,-2.76,35.67,34.14,23.0,14.0,13.0,1.0,13.0,35.68,34.18,33.16,14.0,1.0,22.0,104.5,8.0,20.0,0.0,161.75,16.0,0.0
Santa_Rita_do_Sapucai,2014,1.08,12.0,7.0,207.56,138.81,137.595,6.19,8.2,4.51,4.34,33.7,33.66,21.0,20.0,9.0,0.0,11.0,33.7,32.7,33.66,18.0,0.0,24.0,178.88,14.0,10.0,0.0,103.88,31.0,0.0
Santa_Rita_do_Sapucai,2015,1.2,13.0,6.0,143.31,27.75,168.48333333333332,7.26,6.81,4.73,4.23,31.36,33.16,10.0,1.0,9.0,0.0,8.0,35.72,31.79,30.03,7.0,0.0,5.0,70.12,9.0,15.0,0.0,117.81,12.0,0.0
Santa_Rita_do_Sapucai,2016,1.68003663003663,15.0,14.0,229.0,64.5,129.3216666666667,4.18,4.53,7.95,8.48,34.67,33.64,17.0,16.0,11.0,0.0,19.0,37.18,35.68,32.17,6.0,0.0,23.0,85.81,6.0,24.0,0.0,173.94,31.0,0.0
Santa_Rita_do_Sapucai,2017,1.785714285714286,23.0,10.0,108.69,193.19,155.69750000000002,10.62,1.22,1.37,2.73,30.94,32.89,9.0,5.0,7.0,0.0,4.0,34.21,32.57,31.32,15.0,0.0,4.0,51.69,9.0,6.0,3.0,159.0,8.0,1.0
Santa_Rita_do_Sapucai,2018,1.8,10.0,16.0,177.44,148.0,139.60083333333333,3.58,5.63,6.26,6.39,31.14,32.16,9.0,7.0,9.0,0.0,1.0,34.21,32.21,31.08,31.0,0.0,4.0,153.0,12.0,13.0,0.0,188.69,13.0,0.0
Santa_Rita_do_Sapucai,2019,1.5,17.0,10.0,132.44,107.0,109.61,7.58,9.14,3.75,4.94,30.87,32.04,15.0,4.0,4.0,0.0,1.0,31.58,31.66,31.88,31.0,0.0,10.0,384.38,8.0,3.0,0.0,44.12,11.0,0.0
Santa_Rita_do_Sapucai,2020,1.68,22.0,17.0,204.94,43.19,110.44833333333334,3.54,6.84,2.94,6.63,35.21,33.16,7.0,3.0,11.0,0.0,7.0,36.2,33.41,34.65,15.0,0.0,3.0,26.5,11.0,16.0,0.0,229.19,23.0,0.0
Santa_Rita_do_Sapucai,2021,1.5,19.0,18.0,67.75,118.38,114.73333333333332,5.21,6.3,5.84,3.49,33.2,31.36,8.0,8.0,20.0,0.0,9.0,35.46,35.32,31.23,28.0,0.0,5.0,155.06,21.0,12.0,0.0,99.69,12.0,0.0
Santa_Rita_do_Sapucai,2022,1.14,20.0,9.0,108.75,119.0,218.93666666666664,3.06,5.57,1.01,5.39,33.17,30.82,4.0,13.0,15.0,0.0,8.0,30.91,35.06,31.76,15.0,0.0,7.0,242.0,14.0,3.0,0.0,31.25,27.0,2.0
Sao_Bento_Abade,2012,1.2,18.0,13.0,101.44,65.44,255.14083333333332,9.89,4.2,5.14,3.63,30.39,30.86,6.0,13.0,12.0,0.0,2.0,34.04,33.13,33.45,16.0,0.0,16.0,144.56,9.0,10.0,0.0,93.44,17.0,0.0
Sao_Bento_Abade,2013,1.2,11.0,18.0,76.25,110.75,172.1825,9.72,8.66,5.91,9.29,34.18,33.3,22.0,9.0,15.0,0.0,10.0,36.12,33.88,31.47,23.0,0.0,18.0,46.0,21.0,24.0,0.0,88.44,31.0,0.0
Sao_Bento_Abade,2014,1.319760479041916,12.0,6.0,95.44,98.0,137.595,8.0,11.11,7.3,6.99,33.46,32.6,13.0,11.0,7.0,0.0,11.0,32.44,33.54,31.37,19.0,0.0,24.0,134.69,14.0,11.0,0.0,78.94,16.0,0.0
Sao_Bento_Abade,2015,1.080225988700565,18.0,11.0,156.19,133.38,168.48333333333332,11.77,8.54,7.81,5.39,32.56,32.83,12.0,4.0,12.0,0.0,13.0,36.13,32.53,30.99,7.0,0.0,14.0,35.19,13.0,16.0,0.0,80.88,17.0,0.0
Sao_Bento_Abade,2016,1.619774011299435,15.0,14.0,253.44,175.88,129.3216666666667,9.64,9.19,11.48,10.6,33.71,33.2,14.0,8.0,17.0,0.0,16.0,36.49,35.9,32.05,6.0,0.0,18.0,91.38,6.0,24.0,0.0,131.69,26.0,0.0
Sao_Bento_Abade,2017,2.412698412698413,23.0,21.0,70.62,82.75,155.69750000000002,12.1,6.24,4.8,8.18,32.58,34.01,20.0,18.0,20.0,0.0,11.0,36.13,34.83,32.99,15.0,0.0,22.0,122.94,9.0,15.0,0.0,176.31,8.0,0.0
Sao_Bento_Abade,2018,2.4,10.0,28.0,135.25,98.94,139.60083333333333,5.65,7.27,8.32,8.39,32.39,33.78,17.0,22.0,19.0,0.0,7.0,34.9,33.41,33.2,31.0,0.0,12.0,112.75,12.0,19.0,0.0,113.62,13.0,0.0
Sao_Bento_Abade,2019,1.44,17.0,10.0,157.0,112.5,109.61,8.42,11.37,8.38,7.8,32.12,34.52,19.0,12.0,11.0,0.0,11.0,33.61,33.51,33.12,31.0,0.0,15.0,154.94,24.0,7.0,0.0,45.12,12.0,0.0
Sao_Bento_Abade,2020,1.8,23.0,14.0,116.5,55.31,110.44833333333334,5.71,8.85,5.94,8.84,34.53,32.5,10.0,5.0,20.0,0.0,12.0,34.16,36.55,30.79,15.0,0.0,5.0,23.12,11.0,25.0,0.0,209.69,30.0,0.0
Sao_Bento_Abade,2021,1.32,23.0,18.0,26.44,75.56,114.73333333333332,7.12,7.78,8.87,5.31,33.48,32.18,10.0,11.0,21.0,0.0,11.0,36.0,35.64,31.72,30.0,0.0,8.0,131.38,30.0,13.0,0.0,93.62,13.0,0.0
Sao_Bento_Abade,2022,1.2,19.0,8.0,84.38,148.69,218.93666666666664,3.89,7.46,2.87,5.87,31.93,31.04,3.0,18.0,21.0,0.0,9.0,32.57,35.97,32.21,16.0,0.0,7.0,215.12,16.0,6.0,0.0,53.81,27.0,0.0
Sao_Goncalo_do_Sapucai,2012,1.260049220672683,18.0,12.0,90.56,82.25,255.14083333333332,7.37,1.63,3.82,2.19,29.99,30.6,6.0,7.0,11.0,0.0,0.0,32.94,32.38,32.62,16.0,0.0,11.0,171.19,9.0,6.0,1.0,90.12,15.0,0.0
Sao_Goncalo_do_Sapucai,2013,1.260049220672683,11.0,19.0,102.5,170.62,172.1825,7.15,7.89,3.78,6.71,32.93,32.16,19.0,6.0,13.0,0.0,7.0,34.72,33.3,30.98,23.0,0.0,12.0,66.81,8.0,18.0,0.0,98.69,16.0,0.0
Sao_Goncalo_do_Sapucai,2014,0.96,12.0,7.0,116.0,105.12,137.595,7.6,8.83,3.79,4.75,32.53,32.2,7.0,11.0,4.0,0.0,6.0,31.26,32.19,31.77,17.0,0.0,22.0,129.69,14.0,7.0,0.0,87.25,16.0,0.0
Sao_Goncalo_do_Sapucai,2015,1.26,18.0,7.0,157.62,119.94,168.48333333333332,8.9,6.15,5.12,4.2,31.77,32.7,9.0,1.0,11.0,0.0,7.0,35.73,31.54,30.23,7.0,0.0,9.0,40.31,9.0,14.0,0.0,80.31,12.0,0.0
Sao_Goncalo_do_Sapucai,2016,1.5,15.0,14.0,273.06,189.62,129.3216666666667,4.9,5.74,6.88,7.89,32.93,32.26,13.0,9.0,15.0,0.0,13.0,35.87,34.68,30.98,6.0,0.0,16.0,93.25,6.0,24.0,0.0,162.81,26.0,0.0
Sao_Goncalo_do_Sapucai,2017,2.041420118343195,23.0,13.0,87.94,125.44,155.69750000000002,10.73,1.99,1.92,4.39,31.2,33.22,13.0,8.0,11.0,0.0,9.0,33.75,32.87,31.26,15.0,0.0,14.0,117.19,8.0,7.0,1.0,203.25,8.0,1.0
Sao_Goncalo_do_Sapucai,2018,2.22,10.0,28.0,177.88,96.69,139.60083333333333,4.46,5.21,6.04,6.51,30.92,32.1,13.0,7.0,7.0,0.0,3.0,33.79,32.6,31.54,31.0,0.0,5.0,132.81,12.0,14.0,0.0,135.12,13.0,0.0
Sao_Goncalo_do_Sapucai,2019,1.5,17.0,10.0,134.62,93.69,109.61,7.43,9.27,4.77,5.79,30.66,32.31,16.0,6.0,5.0,0.0,4.0,32.04,32.17,32.3,31.0,0.0,10.0,198.12,18.0,4.0,0.0,31.47,12.0,0.0
Sao_Goncalo_do_Sapucai,2020,2.4,22.0,17.0,141.44,48.56,110.44833333333334,4.4,6.31,3.17,6.59,34.17,31.61,8.0,2.0,14.0,0.0,8.0,33.08,34.57,30.11,15.0,0.0,4.0,17.69,11.0,19.0,0.0,220.5,30.0,0.0
Sao_Goncalo_do_Sapucai,2021,1.62,19.0,18.0,32.94,96.12,114.73333333333332,5.86,6.84,6.84,4.2,33.58,31.38,6.0,9.0,19.0,0.0,8.0,35.26,35.12,31.42,30.0,0.0,5.0,128.25,30.0,12.0,0.0,105.81,12.0,0.0
Sao_Goncalo_do_Sapucai,2022,1.08,20.0,8.0,92.5,225.25,218.93666666666664,2.48,5.42,1.44,5.74,33.31,31.24,3.0,10.0,19.0,0.0,11.0,30.81,35.34,31.66,16.0,0.0,5.0,246.19,16.0,4.0,0.0,44.69,26.0,2.0
Sao_Joao_da_Mata,2012,1.62,18.0,12.0,95.25,79.19,255.14083333333332,5.78,-0.23,1.85,-0.35,29.46,30.0,0.0,3.0,10.0,1.0,0.0,32.39,32.26,31.68,16.0,1.0,7.0,200.0,8.0,4.0,3.0,98.94,15.0,1.0
Sao_Joao_da_Mata,2013,1.2,11.0,19.0,114.88,181.56,172.1825,5.61,6.63,2.48,4.87,31.9,31.05,11.0,2.0,9.0,0.0,4.0,33.57,32.35,30.41,23.0,0.0,7.0,67.44,13.0,11.0,0.0,100.81,16.0,0.0
Sao_Joao_da_Mata,2014,1.2,12.0,7.0,115.19,107.56,137.595,6.96,7.27,2.42,2.95,31.79,32.63,5.0,6.0,1.0,0.0,6.0,30.57,31.36,30.95,17.0,0.0,17.0,131.0,14.0,7.0,0.0,89.25,16.0,0.0
Sao_Joao_da_Mata,2015,1.08,18.0,6.0,148.5,87.44,168.48333333333332,8.7,5.5,3.99,5.27,31.08,32.27,6.0,0.0,8.0,0.0,3.0,35.13,31.0,29.72,7.0,0.0,4.0,44.31,8.0,12.0,0.0,84.56,12.0,0.0
Sao_Joao_da_Mata,2016,1.38,15.0,13.0,249.19,170.44,129.3216666666667,4.4,5.57,5.27,6.91,32.53,31.42,10.0,4.0,12.0,0.0,7.0,34.95,33.37,30.35,6.0,0.0,13.0,90.56,6.0,18.0,0.0,167.75,26.0,0.0
Sao_Joao_da_Mata,2017,1.500598802395209,23.0,13.0,87.31,139.94,155.69750000000002,9.89,1.38,1.16,3.25,30.53,32.97,11.0,4.0,6.0,0.0,1.0,32.88,31.49,30.73,15.0,0.0,8.0,106.5,7.0,6.0,2.0,194.38,8.0,2.0
Sao_Joao_da_Mata,2018,1.38,10.0,28.0,179.75,107.81,139.60083333333333,4.06,4.33,4.79,5.24,30.05,31.12,9.0,4.0,3.0,0.0,1.0,32.88,31.62,30.94,31.0,0.0,2.0,133.19,12.0,9.0,0.0,149.06,13.0,0.0
Sao_Joao_da_Mata,2019,1.38,17.0,10.0,130.56,105.62,109.61,7.55,9.26,4.52,4.71,29.56,31.36,11.0,4.0,2.0,0.0,0.0,31.05,31.55,31.25,31.0,0.0,7.0,241.0,19.0,3.0,0.0,36.25,12.0,0.0
Sao_Joao_da_Mata,2020,1.64,22.0,17.0,144.81,49.31,110.44833333333334,4.12,5.7,1.82,6.08,33.06,30.98,6.0,0.0,11.0,0.0,4.0,32.24,33.6,29.6,15.0,0.0,2.0,24.25,11.0,12.0,0.0,221.81,30.0,1.0
Sao_Joao_da_Mata,2021,0.8995327102803738,19.0,18.0,31.44,99.44,114.73333333333332,5.78,6.28,5.62,4.11,33.09,30.2,1.0,3.0,15.0,0.0,5.0,34.91,34.23,30.73,30.0,0.0,2.0,129.94,30.0,11.0,0.0,106.94,12.0,0.0
Sao_Joao_da_Mata,2022,0.959748427672956,20.0,14.0,99.81,210.0,218.93666666666664,1.32,3.43,0.91,5.75,31.75,29.95,0.0,4.0,18.0,0.0,7.0,31.51,34.57,30.79,16.0,0.0,3.0,251.38,16.0,4.0,0.0,36.12,26.0,2.0
Sao_Joao_del_Rei,2012,0.902097902097902,19.0,20.0,82.31,56.06,255.14083333333332,9.83,6.59,6.21,4.3,31.47,30.02,1.0,4.0,12.0,0.0,3.0,33.17,33.18,31.97,16.0,0.0,10.0,88.56,9.0,4.0,0.0,85.06,16.0,0.0
Sao_Joao_del_Rei,2013,0.902097902097902,12.0,18.0,46.56,85.56,172.1825,8.12,7.97,4.94,6.18,32.05,33.4,22.0,10.0,11.0,0.0,4.0,34.79,33.7,31.54,16.0,0.0,16.0,25.5,24.0,15.0,0.0,69.62,31.0,0.0
Sao_Joao_del_Rei,2014,1.2,13.0,6.0,104.62,179.44,137.595,7.33,10.01,5.5,6.78,32.67,32.75,6.0,4.0,5.0,0.0,6.0,31.96,33.32,30.35,29.0,0.0,19.0,132.31,15.0,6.0,0.0,81.69,31.0,0.0
Sao_Joao_del_Rei,2015,1.625,21.0,11.0,137.38,96.81,168.48333333333332,10.41,7.83,6.73,5.7,32.02,33.22,14.0,2.0,13.0,0.0,10.0,36.11,33.4,31.7,10.0,0.0,9.0,13.19,17.0,13.0,0.0,100.31,17.0,0.0
Sao_Joao_del_Rei,2016,1.5,15.0,13.0,152.88,149.88,129.3216666666667,9.31,6.5,7.94,7.58,32.9,32.78,16.0,7.0,15.0,0.0,13.0,35.63,34.93,31.02,15.0,0.0,22.0,88.5,9.0,19.0,0.0,98.69,26.0,0.0
Sao_Joao_del_Rei,2017,1.748743718592965,24.0,24.0,35.62,29.12,155.69750000000002,11.14,5.19,2.69,8.34,32.0,33.48,14.0,10.0,7.0,0.0,6.0,33.9,33.1,31.49,15.0,0.0,9.0,129.56,15.0,8.0,0.0,138.31,15.0,0.0
Sao_Joao_del_Rei,2018,1.8,17.0,28.0,88.5,58.0,139.60083333333333,3.79,6.3,6.72,5.78,32.42,33.6,13.0,12.0,6.0,0.0,3.0,33.83,32.0,32.28,31.0,0.0,8.0,159.5,12.0,13.0,0.0,161.94,13.0,0.0
